transaction_id,invoice_id,buyer_id,seller_id,crop,crop_category,quantity_kg,price_per_kg,invoice_amount,procurement_date,delivery_date,payment_due_date,actual_payment_date,payment_status,amount_paid,outstanding_amount,days_past_due,order_status,quantity_ordered,quantity_delivered,quality_accepted,quality_dispute,transaction_dispute,cancelled,partial_payment,digital_passport_verified,dispatch_verified,receiving_verified,invoice_verified,payment_verified,buyer_location,seller_location,transport_distance_km,expected_shelf_life_days,crop_perishability_score,market_price_at_procurement,expected_sale_price,actual_sale_price,downstream_sale_date,created_at,updated_at,next_cycle_30dpd
TXN_0004761,INV_0004761,BUYER_0081,SELLER_00101,Potato,vegetable,364.27,45.01,16395.65,2025-06-08,2025-06-09,2025-06-15,2025-06-24,PAID,16395.65,0,9,COMPLETED,364.27,359.67,True,False,False,False,False,True,True,True,True,True,REGION_9,REGION_4,37.9,50,0.4,46.04,49.51,56.05,2025-06-14,2025-06-08,2025-06-24,0
TXN_0005455,INV_0005455,BUYER_0143,SELLER_01251,Wheat,grain,355.69,50.38,17920.39,2025-06-08,2025-06-08,2025-06-15,2025-08-02,PAID,17920.39,0,48,COMPLETED,355.69,348.85,True,False,False,False,False,True,False,True,True,True,REGION_11,REGION_1,54.8,180,0.15,47.04,55.42,59.23,2025-06-13,2025-06-08,2025-08-02,1
TXN_0005622,INV_0005622,BUYER_0226,SELLER_00486,Mango,fruit,412.23,13.15,5420.49,2025-06-09,2025-06-10,2025-06-16,2025-06-16,PAID,5420.49,0,0,COMPLETED,412.23,384.6,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_4,43.4,12,0.8,13.57,14.46,15.73,2025-06-15,2025-06-09,2025-06-16,0
TXN_0000119,INV_0000119,BUYER_0230,SELLER_00173,Tomato,vegetable,626.72,24.77,15525.93,2025-06-09,2025-06-09,2025-06-16,2025-06-16,PAID,15525.93,0,0,COMPLETED,626.72,619.33,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_4,189.2,8,0.9,25.26,27.25,25.21,2025-06-15,2025-06-09,2025-06-16,0
TXN_0001931,INV_0001931,BUYER_0365,SELLER_01207,Potato,vegetable,529.63,77.53,41061.48,2025-06-09,2025-06-11,2025-06-16,2025-06-19,PAID,41061.48,0,3,COMPLETED,529.63,506.12,True,False,False,False,False,False,True,True,True,True,REGION_5,REGION_0,58.6,50,0.4,82.53,85.28,91.04,2025-06-12,2025-06-09,2025-06-19,0
TXN_0002208,INV_0002208,BUYER_0280,SELLER_00512,Chilli,spice,584.64,29.37,17170.42,2025-06-09,2025-06-11,2025-06-16,2025-06-20,PAID,17170.42,0,4,COMPLETED,584.64,557.61,True,False,False,False,False,True,True,True,True,True,REGION_4,REGION_6,137.8,90,0.35,30.5,32.31,31.77,2025-06-14,2025-06-09,2025-06-20,0
TXN_0002767,INV_0002767,BUYER_0079,SELLER_00575,Tomato,vegetable,1041.45,61.85,64414.43,2025-06-10,2025-06-12,2025-06-17,2025-06-23,PAID,64414.43,0,6,COMPLETED,1041.45,977.44,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_11,41.8,8,0.9,62.49,68.04,67.69,2025-06-12,2025-06-10,2025-06-23,0
TXN_0005647,INV_0005647,BUYER_0139,SELLER_01199,Wheat,grain,233.58,76.0,17752.18,2025-06-10,2025-06-10,2025-06-17,2025-06-26,PAID,17752.18,0,9,COMPLETED,233.58,220.45,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_10,16.5,180,0.15,74.19,83.6,80.36,2025-06-17,2025-06-10,2025-06-26,0
TXN_0000896,INV_0000896,BUYER_0095,SELLER_00030,Mango,fruit,115.2,25.55,2943.95,2025-06-10,2025-06-10,2025-06-17,2025-07-03,PAID,2943.95,0,16,COMPLETED,115.2,109.62,True,False,False,False,False,True,True,False,True,True,REGION_11,REGION_2,30.8,12,0.8,26.69,28.11,30.86,2025-06-15,2025-06-10,2025-07-03,0
TXN_0005928,INV_0005928,BUYER_0248,SELLER_00271,Mango,fruit,86.84,33.45,2904.52,2025-06-10,2025-06-12,2025-06-17,2025-07-01,PAID,2904.52,0,14,COMPLETED,86.84,84.37,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_10,55.3,12,0.8,32.65,36.79,37.73,2025-06-12,2025-06-10,2025-07-01,0
TXN_0001301,INV_0001301,BUYER_0175,SELLER_01289,Tomato,vegetable,813.08,49.99,40643.39,2025-06-10,2025-06-10,2025-06-17,2025-06-27,PAID,40643.39,0,10,COMPLETED,813.08,758.82,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_7,53.9,8,0.9,52.77,54.99,53.35,2025-06-17,2025-06-10,2025-06-27,0
TXN_0001997,INV_0001997,BUYER_0079,SELLER_00833,Mango,fruit,306.58,47.23,14478.43,2025-06-10,2025-06-12,2025-06-17,2025-06-29,PAID,14478.43,0,12,COMPLETED,306.58,288.08,True,False,False,False,False,False,True,False,False,True,REGION_7,REGION_3,150.4,12,0.8,47.89,51.95,52.49,2025-06-15,2025-06-10,2025-06-29,0
TXN_0001065,INV_0001065,BUYER_0061,SELLER_00708,Wheat,grain,314.46,64.96,20428.32,2025-06-10,2025-06-10,2025-06-17,2025-06-19,PAID,20428.32,0,2,COMPLETED,314.46,287.59,True,False,False,False,False,False,True,False,True,True,REGION_1,REGION_4,134.6,180,0.15,63.52,71.46,74.79,2025-06-14,2025-06-10,2025-06-19,0
TXN_0003677,INV_0003677,BUYER_0383,SELLER_00150,Banana,fruit,1399.05,79.22,110828.03,2025-06-10,2025-06-11,2025-06-17,2025-06-20,PAID,110828.03,0,3,COMPLETED,1399.05,1292.07,True,False,False,False,False,False,True,False,True,False,REGION_11,REGION_3,60.0,10,0.75,85.09,87.14,86.61,2025-06-12,2025-06-10,2025-06-20,0
TXN_0001476,INV_0001476,BUYER_0101,SELLER_01248,Wheat,grain,527.11,52.2,27515.41,2025-06-10,2025-06-10,2025-06-17,2025-07-14,PAID,27515.41,0,27,COMPLETED,527.11,491.2,True,False,False,False,False,True,False,True,True,False,REGION_5,REGION_5,141.0,180,0.15,52.78,57.42,65.02,2025-06-15,2025-06-10,2025-07-14,0
TXN_0001656,INV_0001656,BUYER_0119,SELLER_00067,Chilli,spice,76.04,62.42,4746.44,2025-06-11,2025-06-11,2025-06-18,2025-07-21,PAID,4746.44,0,33,COMPLETED,76.04,74.81,True,False,False,False,False,True,True,False,True,True,REGION_11,REGION_1,57.6,90,0.35,64.39,68.66,68.29,2025-06-13,2025-06-11,2025-07-21,1
TXN_0005747,INV_0005747,BUYER_0332,SELLER_00051,Potato,vegetable,536.74,19.73,10589.25,2025-06-11,2025-06-13,2025-06-18,2025-08-19,PAID,10589.25,0,62,COMPLETED,536.74,530.39,True,False,False,False,False,True,True,True,True,False,REGION_8,REGION_9,14.4,50,0.4,20.39,21.7,22.21,2025-06-16,2025-06-11,2025-08-19,1
TXN_0000901,INV_0000901,BUYER_0346,SELLER_01009,Mango,fruit,523.76,15.79,8269.61,2025-06-11,2025-06-13,2025-06-18,2025-06-26,PAID,8269.61,0,8,COMPLETED,523.76,486.24,True,False,False,False,False,True,False,True,False,True,REGION_10,REGION_9,217.3,12,0.8,15.28,17.37,18.7,2025-06-13,2025-06-11,2025-06-26,0
TXN_0000652,INV_0000652,BUYER_0387,SELLER_00251,Tomato,vegetable,685.03,79.21,54263.35,2025-06-11,2025-06-12,2025-06-18,2025-07-12,PAID,54263.35,0,24,COMPLETED,685.03,664.25,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_5,51.9,8,0.9,76.78,87.13,90.81,2025-06-16,2025-06-11,2025-07-12,0
TXN_0004681,INV_0004681,BUYER_0116,SELLER_00642,Mango,fruit,256.53,55.86,14329.68,2025-06-11,2025-06-13,2025-06-18,2025-06-26,PAID,14329.68,0,8,COMPLETED,256.53,232.24,True,False,False,False,False,True,True,False,False,False,REGION_8,REGION_11,101.6,12,0.8,58.69,61.44,58.52,2025-06-15,2025-06-11,2025-06-26,0
TXN_0003870,INV_0003870,BUYER_0119,SELLER_00352,Banana,fruit,327.3,45.32,14834.67,2025-06-11,2025-06-11,2025-06-18,2025-07-31,PAID,14834.67,0,43,COMPLETED,327.3,315.93,False,True,True,False,False,False,False,True,True,True,REGION_11,REGION_6,197.1,10,0.75,41.8,49.86,48.1,2025-06-14,2025-06-11,2025-07-31,1
TXN_0000990,INV_0000990,BUYER_0181,SELLER_00990,Wheat,grain,979.16,82.09,80382.77,2025-06-11,2025-06-13,2025-06-18,2025-06-18,PAID,80382.77,0,0,COMPLETED,979.16,888.46,True,False,False,False,False,False,True,False,True,False,REGION_1,REGION_11,20.8,180,0.15,84.5,90.3,94.41,2025-06-14,2025-06-11,2025-06-18,0
TXN_0005844,INV_0005844,BUYER_0260,SELLER_01031,Banana,fruit,1590.1,29.35,46676.26,2025-06-11,2025-06-12,2025-06-18,2025-06-24,PAID,46676.26,0,6,COMPLETED,1590.1,1567.66,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_5,133.3,10,0.75,32.04,32.29,36.01,2025-06-16,2025-06-11,2025-06-24,0
TXN_0005557,INV_0005557,BUYER_0207,SELLER_00751,Mango,fruit,789.08,62.27,49138.13,2025-06-11,2025-06-12,2025-06-18,2025-07-22,PAID,49138.13,0,34,COMPLETED,789.08,783.48,True,False,False,False,False,True,True,True,False,True,REGION_3,REGION_11,145.3,12,0.8,60.88,68.5,69.09,2025-06-13,2025-06-11,2025-07-22,1
TXN_0005031,INV_0005031,BUYER_0375,SELLER_00195,Mango,fruit,588.63,73.93,43516.19,2025-06-11,2025-06-13,2025-06-18,2025-06-22,PAID,43516.19,0,4,COMPLETED,588.63,571.66,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_3,63.3,12,0.8,77.92,81.32,94.06,2025-06-17,2025-06-11,2025-06-22,0
TXN_0000308,INV_0000308,BUYER_0305,SELLER_00909,Mango,fruit,1114.44,15.32,17069.21,2025-06-11,2025-06-13,2025-06-18,2025-07-04,PAID,17069.21,0,16,COMPLETED,1114.44,1076.44,True,False,False,False,False,True,True,False,True,False,REGION_5,REGION_3,92.5,12,0.8,15.24,16.85,16.84,2025-06-16,2025-06-11,2025-07-04,0
TXN_0004326,INV_0004326,BUYER_0378,SELLER_01145,Tomato,vegetable,549.23,48.06,26396.28,2025-06-11,2025-06-11,2025-06-18,2025-06-25,PAID,26396.28,0,7,COMPLETED,549.23,514.14,True,False,False,False,False,True,True,True,True,False,REGION_6,REGION_8,55.5,8,0.9,51.47,52.87,51.36,2025-06-16,2025-06-11,2025-06-25,0
TXN_0003002,INV_0003002,BUYER_0382,SELLER_00326,Wheat,grain,704.57,74.29,52345.49,2025-06-11,2025-06-11,2025-06-18,2025-06-20,PAID,52345.49,0,2,COMPLETED,704.57,639.87,True,False,False,False,False,True,True,False,True,True,REGION_10,REGION_0,38.5,180,0.15,70.29,81.72,77.74,2025-06-14,2025-06-11,2025-06-20,0
TXN_0001086,INV_0001086,BUYER_0220,SELLER_00681,Onion,vegetable,815.88,72.9,59481.56,2025-06-11,2025-06-12,2025-06-18,2025-06-27,PAID,59481.56,0,9,COMPLETED,815.88,778.84,True,False,False,False,False,True,True,True,True,True,REGION_4,REGION_5,27.7,45,0.45,72.53,80.19,93.33,2025-06-16,2025-06-11,2025-06-27,0
TXN_0001825,INV_0001825,BUYER_0166,SELLER_00728,Tomato,vegetable,1553.24,32.04,49772.21,2025-06-12,2025-06-12,2025-06-19,2025-08-25,PAID,49772.21,0,67,COMPLETED,1553.24,1522.28,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_8,50.3,8,0.9,33.84,35.25,33.06,2025-06-19,2025-06-12,2025-08-25,1
TXN_0002443,INV_0002443,BUYER_0230,SELLER_00122,Potato,vegetable,1337.27,32.81,43882.35,2025-06-12,2025-06-14,2025-06-19,2025-06-25,PAID,43882.35,0,6,COMPLETED,1337.27,1315.78,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_4,53.7,50,0.4,32.17,36.1,33.84,2025-06-17,2025-06-12,2025-06-25,0
TXN_0000217,INV_0000217,BUYER_0122,SELLER_00448,Tomato,vegetable,375.93,60.19,22626.61,2025-06-12,2025-06-13,2025-06-19,2025-06-26,PAID,22626.61,0,7,COMPLETED,375.93,370.54,True,False,False,False,False,True,False,True,True,True,REGION_2,REGION_9,34.0,8,0.9,59.04,66.21,68.91,2025-06-18,2025-06-12,2025-06-26,0
TXN_0004873,INV_0004873,BUYER_0005,SELLER_01068,Onion,vegetable,868.43,67.76,58845.25,2025-06-12,2025-06-12,2025-06-19,2025-07-18,PAID,58845.25,0,29,COMPLETED,868.43,865.02,True,False,False,False,False,True,True,True,True,True,REGION_5,REGION_1,198.7,45,0.45,72.69,74.54,72.6,2025-06-16,2025-06-12,2025-07-18,0
TXN_0005242,INV_0005242,BUYER_0304,SELLER_01515,Rice,grain,462.72,13.64,6309.21,2025-06-12,2025-06-12,2025-06-19,2025-08-14,PAID,6309.21,0,56,COMPLETED,462.72,449.01,True,False,False,False,False,False,True,False,True,True,REGION_4,REGION_3,42.3,150,0.2,13.5,15.0,13.83,2025-06-17,2025-06-12,2025-08-14,1
TXN_0002163,INV_0002163,BUYER_0381,SELLER_01182,Wheat,grain,521.49,24.97,13022.42,2025-06-12,2025-06-14,2025-06-19,2025-06-25,PAID,13022.42,0,6,COMPLETED,521.49,519.67,True,False,False,False,False,False,True,False,True,True,REGION_9,REGION_1,257.9,180,0.15,25.79,27.47,28.51,2025-06-17,2025-06-12,2025-06-25,0
TXN_0001499,INV_0001499,BUYER_0099,SELLER_00013,Onion,vegetable,208.1,40.35,8396.96,2025-06-13,2025-06-13,2025-06-20,2025-07-18,PAID,8396.96,0,28,COMPLETED,208.1,202.93,True,False,False,False,False,True,True,True,False,False,REGION_3,REGION_1,11.6,45,0.45,40.31,44.39,41.56,2025-06-18,2025-06-13,2025-07-18,0
TXN_0005607,INV_0005607,BUYER_0259,SELLER_00221,Banana,fruit,396.13,33.4,13232.56,2025-06-13,2025-06-14,2025-06-20,2025-08-08,PAID,13232.56,0,49,COMPLETED,396.13,394.77,True,False,False,False,False,False,True,True,True,True,REGION_7,REGION_8,32.4,10,0.75,34.14,36.75,33.56,2025-06-19,2025-06-13,2025-08-08,1
TXN_0002563,INV_0002563,BUYER_0135,SELLER_00590,Potato,vegetable,860.95,72.19,62153.58,2025-06-13,2025-06-14,2025-06-20,2025-06-26,PAID,62153.58,0,6,COMPLETED,860.95,845.74,True,False,False,False,False,True,True,True,False,True,REGION_3,REGION_10,96.9,50,0.4,72.38,79.41,81.96,2025-06-19,2025-06-13,2025-06-26,0
TXN_0005539,INV_0005539,BUYER_0015,SELLER_01323,Onion,vegetable,2842.82,45.92,130545.69,2025-06-13,2025-06-15,2025-06-20,2025-06-25,PAID,130545.69,0,5,COMPLETED,2842.82,2570.63,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_1,97.0,45,0.45,47.39,50.51,55.89,2025-06-15,2025-06-13,2025-06-25,0
TXN_0004062,INV_0004062,BUYER_0046,SELLER_01496,Wheat,grain,648.84,69.26,44940.09,2025-06-13,2025-06-13,2025-06-20,2025-06-30,PAID,44940.09,0,10,COMPLETED,648.84,647.4,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_9,57.8,180,0.15,68.98,76.19,82.4,2025-06-20,2025-06-13,2025-06-30,0
TXN_0002527,INV_0002527,BUYER_0084,SELLER_01476,Onion,vegetable,580.65,80.34,46651.8,2025-06-14,2025-06-15,2025-06-21,2025-06-26,PAID,46651.8,0,5,COMPLETED,580.65,574.43,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_2,44.6,45,0.45,81.89,88.38,92.88,2025-06-16,2025-06-14,2025-06-26,0
TXN_0003435,INV_0003435,BUYER_0179,SELLER_00174,Potato,vegetable,292.05,62.8,18339.59,2025-06-14,2025-06-14,2025-06-21,2025-07-13,PAID,18339.59,0,22,COMPLETED,292.05,278.62,True,False,False,False,False,False,True,True,True,True,REGION_11,REGION_4,127.7,50,0.4,60.89,69.08,59.47,2025-06-17,2025-06-14,2025-07-13,0
TXN_0001871,INV_0001871,BUYER_0053,SELLER_01317,Onion,vegetable,233.61,43.83,10238.82,2025-06-14,2025-06-16,2025-06-21,2025-08-19,PAID,10238.82,0,59,COMPLETED,233.61,214.49,True,False,False,False,False,True,True,True,True,True,REGION_5,REGION_8,22.2,45,0.45,44.47,48.21,45.98,2025-06-19,2025-06-14,2025-08-19,1
TXN_0001830,INV_0001830,BUYER_0371,SELLER_00036,Wheat,grain,271.67,21.13,5739.32,2025-06-14,2025-06-16,2025-06-21,2025-06-28,PAID,5739.32,0,7,COMPLETED,271.67,267.17,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_5,88.3,180,0.15,21.47,23.24,23.72,2025-06-20,2025-06-14,2025-06-28,0
TXN_0005109,INV_0005109,BUYER_0191,SELLER_01104,Chilli,spice,148.77,33.4,4969.01,2025-06-15,2025-06-15,2025-06-22,2025-06-28,PAID,4969.01,0,6,COMPLETED,148.77,146.26,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_10,61.0,90,0.35,32.81,36.74,42.1,2025-06-17,2025-06-15,2025-06-28,0
TXN_0001992,INV_0001992,BUYER_0177,SELLER_00580,Chilli,spice,149.81,77.64,11631.11,2025-06-15,2025-06-16,2025-06-22,2025-07-23,PAID,11631.11,0,31,COMPLETED,149.81,137.22,True,False,False,False,False,True,True,True,False,True,REGION_9,REGION_3,27.7,90,0.35,77.99,85.4,90.61,2025-06-22,2025-06-15,2025-07-23,1
TXN_0001751,INV_0001751,BUYER_0332,SELLER_00466,Wheat,grain,277.76,77.14,21427.34,2025-06-15,2025-06-17,2025-06-22,2025-07-18,PAID,21427.34,0,26,COMPLETED,277.76,265.8,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_8,12.4,180,0.15,73.96,84.86,79.44,2025-06-18,2025-06-15,2025-07-18,0
TXN_0001677,INV_0001677,BUYER_0113,SELLER_00591,Rice,grain,315.24,80.12,25258.7,2025-06-15,2025-06-17,2025-06-22,2025-07-07,PAID,25258.7,0,15,COMPLETED,315.24,289.34,True,False,False,False,False,True,False,True,True,False,REGION_5,REGION_6,401.8,150,0.2,83.64,88.14,92.7,2025-06-21,2025-06-15,2025-07-07,0
TXN_0002708,INV_0002708,BUYER_0329,SELLER_01108,Rice,grain,430.5,77.23,33249.21,2025-06-16,2025-06-18,2025-06-23,2025-07-07,PAID,33249.21,0,14,COMPLETED,430.5,389.27,True,False,False,False,False,True,True,True,True,False,REGION_5,REGION_1,73.9,150,0.2,76.43,84.96,83.11,2025-06-20,2025-06-16,2025-07-07,0
TXN_0001994,INV_0001994,BUYER_0147,SELLER_01288,Wheat,grain,524.9,21.32,11190.62,2025-06-16,2025-06-18,2025-06-23,2025-07-13,PAID,11190.62,0,20,COMPLETED,524.9,490.95,True,False,False,False,False,True,True,True,False,True,REGION_3,REGION_10,219.7,180,0.15,22.31,23.45,23.38,2025-06-20,2025-06-16,2025-07-13,0
TXN_0005328,INV_0005328,BUYER_0172,SELLER_01450,Rice,grain,347.77,32.36,11254.81,2025-06-16,2025-06-17,2025-06-23,2025-06-23,PAID,11254.81,0,0,COMPLETED,347.77,327.47,True,False,False,False,False,True,True,True,True,True,REGION_4,REGION_9,44.1,150,0.2,33.51,35.6,39.11,2025-06-18,2025-06-16,2025-06-23,0
TXN_0000808,INV_0000808,BUYER_0196,SELLER_01124,Mango,fruit,1479.78,42.16,62389.14,2025-06-16,2025-06-16,2025-06-23,2025-06-27,PAID,62389.14,0,4,COMPLETED,1479.78,1370.08,True,False,False,False,False,True,True,True,True,True,REGION_4,REGION_1,242.6,12,0.8,42.88,46.38,46.63,2025-06-23,2025-06-16,2025-06-27,0
TXN_0003931,INV_0003931,BUYER_0274,SELLER_00743,Rice,grain,518.37,20.22,10479.12,2025-06-16,2025-06-16,2025-06-23,2025-08-23,PAID,10479.12,0,61,COMPLETED,518.37,513.31,True,False,False,False,False,True,True,False,True,True,REGION_10,REGION_0,81.9,150,0.2,19.41,22.24,21.64,2025-06-18,2025-06-16,2025-08-23,1
TXN_0002496,INV_0002496,BUYER_0354,SELLER_00044,Tomato,vegetable,524.93,74.4,39057.01,2025-06-16,2025-06-17,2025-06-23,2025-06-28,PAID,39057.01,0,5,COMPLETED,524.93,474.66,True,False,False,False,False,True,True,True,True,True,REGION_6,REGION_6,44.9,8,0.9,70.33,81.84,75.71,2025-06-22,2025-06-16,2025-06-28,0
TXN_0001898,INV_0001898,BUYER_0366,SELLER_00333,Onion,vegetable,328.21,24.26,7961.34,2025-06-16,2025-06-18,2025-06-23,2025-07-06,PAID,7961.34,0,13,COMPLETED,328.21,296.63,True,False,False,False,False,False,True,True,True,True,REGION_6,REGION_10,44.0,45,0.45,24.64,26.68,25.83,2025-06-20,2025-06-16,2025-07-06,0
TXN_0000654,INV_0000654,BUYER_0179,SELLER_00384,Potato,vegetable,1087.65,59.67,64901.63,2025-06-16,2025-06-18,2025-06-23,2025-07-19,PAID,64901.63,0,26,COMPLETED,1087.65,1050.45,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_6,50.2,50,0.4,63.29,65.64,65.11,2025-06-18,2025-06-16,2025-07-19,0
TXN_0005934,INV_0005934,BUYER_0205,SELLER_00948,Wheat,grain,258.42,50.68,13098.05,2025-06-17,2025-06-17,2025-06-24,2025-07-04,PAID,13098.05,0,10,COMPLETED,258.42,254.22,True,False,False,False,False,True,True,True,False,True,REGION_1,REGION_2,72.6,180,0.15,49.71,55.75,57.96,2025-06-24,2025-06-17,2025-07-04,0
TXN_0004547,INV_0004547,BUYER_0007,SELLER_00385,Rice,grain,433.18,63.66,27578.28,2025-06-17,2025-06-19,2025-06-24,2025-08-02,PAID,27578.28,0,39,COMPLETED,433.18,403.14,False,True,True,False,False,True,True,True,False,True,REGION_7,REGION_9,186.2,150,0.2,68.01,70.03,61.85,2025-06-22,2025-06-17,2025-08-02,1
TXN_0003812,INV_0003812,BUYER_0107,SELLER_00850,Mango,fruit,156.38,60.92,9526.48,2025-06-17,2025-06-17,2025-06-24,2025-08-10,PAID,9526.48,0,47,COMPLETED,156.38,140.89,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_7,48.5,12,0.8,63.62,67.01,70.15,2025-06-21,2025-06-17,2025-08-10,1
TXN_0000036,INV_0000036,BUYER_0180,SELLER_00308,Potato,vegetable,528.52,42.86,22654.91,2025-06-17,2025-06-19,2025-06-24,2025-07-06,PAID,22654.91,0,12,COMPLETED,528.52,484.99,True,False,False,False,False,True,False,True,False,True,REGION_0,REGION_9,60.0,50,0.4,42.88,47.15,43.21,2025-06-20,2025-06-17,2025-07-06,0
TXN_0003486,INV_0003486,BUYER_0282,SELLER_00718,Wheat,grain,1682.03,16.35,27508.6,2025-06-17,2025-06-19,2025-06-24,2025-07-08,PAID,27508.6,0,14,COMPLETED,1682.03,1535.37,True,False,False,False,False,True,True,True,True,True,REGION_6,REGION_7,24.9,180,0.15,15.91,17.99,16.57,2025-06-21,2025-06-17,2025-07-08,0
TXN_0000923,INV_0000923,BUYER_0092,SELLER_00033,Chilli,spice,493.93,33.65,16622.47,2025-06-17,2025-06-17,2025-06-24,2025-07-01,PAID,16622.47,0,7,COMPLETED,493.93,460.17,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_8,34.7,90,0.35,33.5,37.02,39.8,2025-06-19,2025-06-17,2025-07-01,0
TXN_0003044,INV_0003044,BUYER_0305,SELLER_01279,Wheat,grain,2609.77,60.6,158161.51,2025-06-18,2025-06-20,2025-06-25,2025-07-01,PAID,158161.51,0,6,COMPLETED,2609.77,2425.0,True,False,False,False,False,True,True,True,True,True,REGION_5,REGION_4,80.8,180,0.15,59.75,66.66,73.38,2025-06-23,2025-06-18,2025-07-01,0
TXN_0003133,INV_0003133,BUYER_0030,SELLER_01349,Rice,grain,238.36,14.43,3439.05,2025-06-18,2025-06-19,2025-06-25,2025-07-17,PAID,3439.05,0,22,COMPLETED,238.36,220.9,True,False,False,False,False,False,False,False,True,True,REGION_6,REGION_7,158.8,150,0.2,14.8,15.87,16.89,2025-06-21,2025-06-18,2025-07-17,0
TXN_0001213,INV_0001213,BUYER_0123,SELLER_00730,Rice,grain,688.73,58.94,40596.39,2025-06-18,2025-06-20,2025-06-25,2025-07-05,PAID,40596.39,0,10,COMPLETED,688.73,681.41,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_4,124.9,150,0.2,57.93,64.84,61.66,2025-06-23,2025-06-18,2025-07-05,0
TXN_0001070,INV_0001070,BUYER_0172,SELLER_00147,Mango,fruit,689.48,68.72,47383.63,2025-06-18,2025-06-18,2025-06-25,2025-07-01,PAID,47383.63,0,6,COMPLETED,689.48,683.48,True,False,False,False,False,True,True,True,True,True,REGION_4,REGION_11,121.8,12,0.8,63.74,75.6,79.53,2025-06-25,2025-06-18,2025-07-01,0
TXN_0000379,INV_0000379,BUYER_0017,SELLER_01049,Potato,vegetable,110.14,51.56,5678.86,2025-06-18,2025-06-19,2025-06-25,2025-06-30,PAID,5678.86,0,5,COMPLETED,110.14,102.41,True,False,False,False,False,False,True,True,True,True,REGION_5,REGION_4,49.8,50,0.4,50.51,56.72,61.12,2025-06-21,2025-06-18,2025-06-30,0
TXN_0004002,INV_0004002,BUYER_0107,SELLER_00337,Banana,fruit,161.01,69.75,11230.5,2025-06-18,2025-06-18,2025-06-25,2025-07-01,PAID,11230.5,0,6,COMPLETED,161.01,156.22,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_4,65.3,10,0.75,72.32,76.72,77.05,2025-06-20,2025-06-18,2025-07-01,0
TXN_0005411,INV_0005411,BUYER_0189,SELLER_00076,Mango,fruit,230.95,21.25,4907.33,2025-06-18,2025-06-18,2025-06-25,2025-07-03,PAID,4907.33,0,8,COMPLETED,230.95,221.68,True,False,False,False,False,True,True,True,True,True,REGION_9,REGION_10,117.9,12,0.8,21.02,23.37,21.59,2025-06-23,2025-06-18,2025-07-03,0
TXN_0005405,INV_0005405,BUYER_0304,SELLER_00266,Onion,vegetable,1527.2,43.61,66598.56,2025-06-18,2025-06-19,2025-06-25,2025-07-17,PAID,66598.56,0,22,COMPLETED,1527.2,1499.08,True,False,False,False,False,True,True,True,True,True,REGION_4,REGION_0,98.7,45,0.45,40.77,47.97,48.72,2025-06-22,2025-06-18,2025-07-17,0
TXN_0004135,INV_0004135,BUYER_0175,SELLER_01370,Wheat,grain,868.86,68.9,59868.63,2025-06-18,2025-06-20,2025-06-25,2025-06-25,PAID,59868.63,0,0,COMPLETED,868.86,854.64,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_10,76.8,180,0.15,64.0,75.8,67.9,2025-06-24,2025-06-18,2025-06-25,0
TXN_0002203,INV_0002203,BUYER_0345,SELLER_01237,Chilli,spice,1414.78,69.05,97693.87,2025-06-18,2025-06-19,2025-06-25,2025-06-25,PAID,97693.87,0,0,COMPLETED,1414.78,1285.38,True,False,False,False,False,True,True,True,True,False,REGION_9,REGION_8,111.4,90,0.35,68.4,75.96,63.19,2025-06-20,2025-06-18,2025-06-25,0
TXN_0000590,INV_0000590,BUYER_0126,SELLER_01463,Tomato,vegetable,1008.27,27.9,28133.52,2025-06-18,2025-06-19,2025-06-25,2025-07-03,PAID,28133.52,0,8,COMPLETED,1008.27,970.52,True,False,False,False,False,True,True,False,True,True,REGION_6,REGION_2,83.3,8,0.9,26.89,30.69,31.68,2025-06-24,2025-06-18,2025-07-03,0
